sucesso,tempo,comparacoes
26,0.000001,15199
26,0.000002,15231
27,0.000001,15264
27,0.000001,15297
27,0.000001,15330
27,0.000001,15363
27,0.000001,15396
27,0.000001,15429
27,0.000002,15462
27,0.000002,15495
27,0.000002,15528
27,0.000002,15561
27,0.000002,15594
27,0.000002,15627
27,0.000002,15660
27,0.000002,15693
27,0.000001,15726
27,0.000002,15759
-1,0.000002,15767
-1,0.000003,15775
-1,0.000001,15783
-1,0.000001,15791
-1,0.000002,15799
-1,0.000002,15807
-1,0.000002,15815
-1,0.000002,15823
-1,0.000001,15831
-1,0.000002,15839
-1,0.000001,15847
-1,0.000001,15855
-1,0.000003,15863
-1,0.000002,15871
-1,0.000002,15879
-1,0.000002,15887
26,0.000001,15921
26,0.000002,15955
26,0.000002,15989
26,0.000002,16023
26,0.000003,16057
26,0.000004,16091
26,0.000002,16125
26,0.000002,16159
26,0.000002,16193
26,0.000001,16227
26,0.000001,16261
26,0.000002,16295
26,0.000001,16329
26,0.000002,16363
26,0.000002,16397
26,0.000002,16431
26,0.000002,16465
26,0.000002,16499
26,0.000002,16533
26,0.000001,16567
26,0.000002,16601
26,0.000001,16635
26,0.000001,16669
26,0.000001,16703
26,0.000001,16737
26,0.000002,16771
26,0.000001,16805
26,0.000002,16839
26,0.000001,16873
26,0.000002,16907
26,0.000001,16941
26,0.000002,16975
27,0.000002,17010
27,0.000001,17045
27,0.000002,17080
27,0.000002,17115
27,0.000002,17150
27,0.000002,17185
27,0.000002,17220
27,0.000001,17255
27,0.000003,17290
27,0.000001,17325
27,0.000001,17360
27,0.000001,17395
27,0.000001,17430
27,0.000002,17465
27,0.000001,17500
27,0.000001,17535
-1,0.000001,17543
-1,0.000001,17551
-1,0.000001,17559
-1,0.000001,17567
-1,0.000001,17575
-1,0.000001,17583
-1,0.000001,17591
-1,0.000001,17599
-1,0.000001,17607
-1,0.000001,17615
-1,0.000001,17623
-1,0.000001,17631
-1,0.000001,17639
-1,0.000001,17647
-1,0.000001,17655
-1,0.000001,17663
26,0.000001,17696
26,0.000001,17729
26,0.000001,17762
26,0.000001,17795
26,0.000001,17828
26,0.000001,17861
26,0.000001,17894
26,0.000002,17927
26,0.000002,17960
26,0.000001,17993
26,0.000002,18026
26,0.000002,18059
26,0.000002,18092
26,0.000002,18125
26,0.000001,18158
26,0.000002,18191
26,0.000001,18224
26,0.000002,18257
26,0.000001,18290
26,0.000002,18323
26,0.000001,18356
26,0.000001,18389
26,0.000001,18422
26,0.000001,18455
26,0.000002,18488
