sucesso,tempo,comparacoes
-1,0.000005,465129
-1,0.000005,466094
-1,0.000004,467060
-1,0.000004,468027
-1,0.000006,468995
-1,0.000006,469964
-1,0.000005,470934
-1,0.000005,471905
-1,0.000006,472877
-1,0.000007,473850
-1,0.000005,474824
-1,0.000006,475799
-1,0.000007,476775
-1,0.000006,477752
-1,0.000005,478730
-1,0.000004,479709
-1,0.000006,480689
-1,0.000005,481670
-1,0.000005,482652
-1,0.000005,483635
-1,0.000005,484619
-1,0.000005,485604
-1,0.000005,486590
-1,0.000005,487577
-1,0.000004,488565
-1,0.000004,489554
-1,0.000005,490544
-1,0.000005,491535
-1,0.000005,492527
-1,0.000005,493520
-1,0.000005,494514
-1,0.000005,495509
-1,0.000005,496505
-1,0.000005,497502
-1,0.000005,498500
-1,0.000006,499499
-1,0.000006,500499
-1,0.000005,501500
-1,0.000005,502502
-1,0.000006,503505
-1,0.000006,504509
-1,0.000004,505514
-1,0.000005,506520
-1,0.000005,507527
-1,0.000004,508535
-1,0.000005,509544
-1,0.000006,510554
-1,0.000006,511565
-1,0.000006,512577
-1,0.000006,513590
-1,0.000006,514604
-1,0.000005,515619
-1,0.000005,516635
-1,0.000005,517652
-1,0.000005,518670
-1,0.000005,519689
-1,0.000005,520709
-1,0.000005,521730
-1,0.000005,522752
-1,0.000005,523775
-1,0.000005,524799
-1,0.000005,525824
-1,0.000006,526850
-1,0.000007,527877
-1,0.000006,528905
-1,0.000006,529934
-1,0.000005,530964
-1,0.000005,531995
-1,0.000005,533027
-1,0.000005,534060
-1,0.000006,535094
-1,0.000005,536129
-1,0.000005,537165
-1,0.000004,538202
-1,0.000006,539240
-1,0.000005,540279
-1,0.000004,541319
-1,0.000005,542360
-1,0.000005,543402
-1,0.000005,544445
-1,0.000005,545489
-1,0.000005,546534
-1,0.000005,547580
-1,0.000005,548627
-1,0.000005,549675
-1,0.000006,550724
-1,0.000005,551774
-1,0.000005,552825
-1,0.000007,553877
-1,0.000006,554930
-1,0.000005,555984
-1,0.000005,557039
-1,0.000005,558095
-1,0.000006,559152
-1,0.000006,560210
-1,0.000005,561269
-1,0.000006,562329
-1,0.000005,563390
-1,0.000005,564452
-1,0.000005,565515
-1,0.000006,566579
-1,0.000005,567644
-1,0.000005,568710
-1,0.000005,569777
-1,0.000005,570845
-1,0.000006,571914
-1,0.000006,572984
-1,0.000005,574055
-1,0.000004,575127
-1,0.000005,576200
-1,0.000006,577274
-1,0.000006,578349
-1,0.000005,579425
-1,0.000005,580502
-1,0.000006,581580
-1,0.000006,582659
-1,0.000005,583739
-1,0.000006,584820
-1,0.000005,585902
-1,0.000004,586985
-1,0.000006,588069
-1,0.000006,589154
-1,0.000005,590240
-1,0.000005,591327
-1,0.000006,592415
-1,0.000005,593504
-1,0.000005,594594
-1,0.000005,595685
-1,0.000005,596777
-1,0.000006,597870
-1,0.000006,598964
-1,0.000005,600059
-1,0.000006,601155
-1,0.000005,602252
-1,0.000005,603350
-1,0.000004,604449
-1,0.000006,605549
-1,0.000006,606650
-1,0.000006,607752
-1,0.000005,608855
-1,0.000005,609959
-1,0.000005,611064
-1,0.000006,612170
-1,0.000006,613277
-1,0.000006,614385
-1,0.000006,615494
-1,0.000006,616604
-1,0.000005,617715
-1,0.000005,618827
-1,0.000006,619940
-1,0.000006,621054
-1,0.000005,622169
-1,0.000005,623285
-1,0.000004,624402
-1,0.000005,625520
-1,0.000005,626639
-1,0.000005,627759
-1,0.000005,628880
-1,0.000005,630002
-1,0.000006,631125
-1,0.000004,632249
-1,0.000006,633374
-1,0.000006,634500
-1,0.000007,635627
-1,0.000007,636755
-1,0.000006,637884
-1,0.000005,639014
-1,0.000005,640145
-1,0.000006,641277
-1,0.000006,642410
-1,0.000006,643544
-1,0.000006,644679
-1,0.000005,645815
-1,0.000005,646952
-1,0.000006,648090
-1,0.000005,649229
-1,0.000005,650369
-1,0.000006,651510
-1,0.000006,652652
-1,0.000006,653795
-1,0.000006,654939
-1,0.000006,656084
-1,0.000006,657230
-1,0.000005,658377
-1,0.000005,659525
-1,0.000006,660674
-1,0.000005,661824
-1,0.000005,662975
-1,0.000006,664127
-1,0.000006,665280
-1,0.000006,666434
-1,0.000005,667589
-1,0.000005,668745
-1,0.000006,669902
-1,0.000006,671060
-1,0.000006,672219
-1,0.000006,673379
-1,0.000006,674540
-1,0.000006,675702
-1,0.000006,676865
-1,0.000007,678029
-1,0.000006,679194
-1,0.000005,680360
-1,0.000005,681527
-1,0.000007,682695
-1,0.000006,683864
-1,0.000005,685034
-1,0.000005,686205
-1,0.000005,687377
-1,0.000006,688550
-1,0.000006,689724
-1,0.000006,690899
-1,0.000006,692075
-1,0.000005,693252
-1,0.000006,694430
-1,0.000006,695609
-1,0.000007,696789
-1,0.000006,697970
-1,0.000006,699152
-1,0.000006,700335
-1,0.000005,701519
-1,0.000006,702704
-1,0.000005,703890
-1,0.000006,705077
-1,0.000006,706265
-1,0.000005,707454
-1,0.000006,708644
-1,0.000006,709835
-1,0.000005,711027
-1,0.000006,712220
-1,0.000005,713414
-1,0.000006,714609
-1,0.000006,715805
-1,0.000006,717002
-1,0.000005,718200
-1,0.000006,719399
-1,0.000005,720599
-1,0.000006,721800
-1,0.000006,723002
-1,0.000006,724205
-1,0.000006,725409
-1,0.000006,726614
-1,0.000006,727820
-1,0.000006,729027
-1,0.000007,730235
-1,0.000005,731444
-1,0.000006,732654
-1,0.000006,733865
-1,0.000006,735077
-1,0.000006,736290
-1,0.000007,737504
-1,0.000007,738719
-1,0.000005,739935
-1,0.000006,741152
-1,0.000006,742370
-1,0.000006,743589
-1,0.000005,744809
-1,0.000006,746030
-1,0.000006,747252
-1,0.000006,748475
-1,0.000006,749699
-1,0.000006,750924
-1,0.000005,752150
-1,0.000006,753377
-1,0.000006,754605
-1,0.000006,755834
-1,0.000006,757064
-1,0.000006,758295
-1,0.000006,759527
-1,0.000005,760760
-1,0.000006,761994
-1,0.000006,763229
-1,0.000005,764465
-1,0.000005,765702
-1,0.000006,766940
-1,0.000006,768179
-1,0.000006,769419
-1,0.000006,770660
-1,0.000006,771902
-1,0.000007,773145
-1,0.000006,774389
-1,0.000005,775634
-1,0.000005,776880
-1,0.000006,778127
-1,0.000006,779375
-1,0.000006,780624
-1,0.000006,781874
-1,0.000007,783125
-1,0.000007,784377
-1,0.000006,785630
-1,0.000007,786884
-1,0.000006,788139
-1,0.000006,789395
-1,0.000006,790652
-1,0.000007,791910
-1,0.000007,793169
-1,0.000006,794429
-1,0.000007,795690
-1,0.000006,796952
-1,0.000006,798215
-1,0.000006,799479
-1,0.000006,800744
-1,0.000006,802010
-1,0.000007,803277
-1,0.000007,804545
-1,0.000006,805814
-1,0.000007,807084
-1,0.000007,808355
