sucesso,tempo,comparacoes
27,0.000002,34362
27,0.000002,34397
27,0.000002,34432
27,0.000002,34467
27,0.000003,34502
27,0.000004,34537
27,0.000002,34572
27,0.000002,34607
27,0.000003,34642
27,0.000002,34677
27,0.000002,34712
27,0.000003,34747
27,0.000004,34782
27,0.000002,34817
27,0.000002,34852
27,0.000003,34887
27,0.000003,34922
27,0.000003,34957
27,0.000004,34992
27,0.000007,35027
27,0.000003,35062
27,0.000004,35097
27,0.000003,35132
27,0.000003,35167
27,0.000005,35202
27,0.000003,35237
27,0.000005,35272
26,0.000002,35307
26,0.000005,35342
26,0.000005,35377
26,0.000003,35412
26,0.000002,35447
26,0.000002,35482
26,0.000001,35517
26,0.000002,35552
26,0.000002,35587
26,0.000002,35622
26,0.000003,35657
26,0.000003,35692
26,0.000001,35727
26,0.000002,35762
26,0.000002,35797
26,0.000001,35832
26,0.000002,35867
26,0.000002,35902
26,0.000002,35937
26,0.000001,35972
26,0.000001,36007
26,0.000002,36042
26,0.000002,36077
26,0.000002,36112
26,0.000004,36147
26,0.000001,36182
26,0.000002,36217
26,0.000002,36252
26,0.000002,36287
26,0.000002,36322
26,0.000002,36357
26,0.000002,36392
27,0.000001,36428
27,0.000002,36464
27,0.000001,36500
27,0.000002,36536
27,0.000002,36572
27,0.000002,36608
27,0.000002,36644
27,0.000002,36680
27,0.000002,36716
27,0.000001,36752
27,0.000001,36788
27,0.000001,36824
27,0.000002,36860
27,0.000002,36896
27,0.000003,36932
27,0.000002,36968
27,0.000002,37004
27,0.000001,37040
27,0.000001,37076
27,0.000002,37112
27,0.000002,37148
27,0.000001,37184
27,0.000001,37220
27,0.000001,37256
27,0.000001,37292
27,0.000001,37328
27,0.000001,37364
27,0.000002,37400
27,0.000001,37436
27,0.000002,37472
27,0.000001,37508
27,0.000001,37544
26,0.000001,37577
26,0.000001,37610
26,0.000001,37643
26,0.000001,37676
26,0.000002,37709
26,0.000002,37742
26,0.000002,37775
26,0.000002,37808
26,0.000002,37841
26,0.000002,37874
26,0.000002,37907
26,0.000001,37940
26,0.000001,37973
26,0.000002,38006
26,0.000001,38039
26,0.000001,38072
26,0.000001,38105
26,0.000001,38138
26,0.000001,38171
26,0.000001,38204
26,0.000001,38237
26,0.000002,38270
26,0.000001,38303
26,0.000001,38336
26,0.000001,38369
26,0.000001,38402
26,0.000002,38435
26,0.000001,38468
26,0.000001,38501
26,0.000001,38534
26,0.000002,38567
26,0.000001,38600
26,0.000001,38633
26,0.000001,38666
26,0.000002,38699
26,0.000001,38732
26,0.000001,38765
26,0.000001,38798
26,0.000002,38831
26,0.000001,38864
26,0.000001,38897
26,0.000001,38930
26,0.000002,38963
26,0.000001,38996
26,0.000001,39029
26,0.000001,39062
26,0.000002,39095
26,0.000001,39128
26,0.000001,39161
26,0.000001,39194
26,0.000002,39227
26,0.000001,39260
26,0.000001,39293
26,0.000001,39326
26,0.000002,39359
26,0.000001,39392
26,0.000001,39425
26,0.000001,39458
26,0.000002,39491
26,0.000001,39524
26,0.000001,39557
26,0.000001,39590
26,0.000002,39623
26,0.000001,39656
27,0.000001,39690
27,0.000001,39724
27,0.000002,39758
27,0.000001,39792
27,0.000001,39826
27,0.000001,39860
27,0.000002,39894
27,0.000001,39928
27,0.000001,39962
27,0.000002,39996
27,0.000001,40030
27,0.000001,40064
27,0.000001,40098
27,0.000001,40132
27,0.000002,40166
27,0.000001,40200
27,0.000001,40234
27,0.000002,40268
27,0.000001,40302
27,0.000001,40336
27,0.000001,40370
27,0.000001,40404
27,0.000002,40438
27,0.000001,40472
27,0.000001,40506
27,0.000001,40540
27,0.000002,40574
27,0.000001,40608
27,0.000001,40642
27,0.000001,40676
27,0.000002,40710
27,0.000001,40744
26,0.000001,40780
26,0.000001,40816
26,0.000001,40852
26,0.000002,40888
26,0.000001,40924
26,0.000001,40960
26,0.000001,40996
26,0.000002,41032
26,0.000001,41068
26,0.000001,41104
26,0.000001,41140
26,0.000001,41176
26,0.000002,41212
26,0.000001,41248
26,0.000001,41284
26,0.000001,41320
26,0.000001,41356
26,0.000001,41392
26,0.000002,41428
26,0.000001,41464
26,0.000001,41500
26,0.000001,41536
26,0.000001,41572
26,0.000002,41608
26,0.000001,41644
26,0.000001,41680
26,0.000001,41716
26,0.000001,41752
26,0.000001,41788
26,0.000001,41824
26,0.000002,41860
26,0.000001,41896
26,0.000001,41931
26,0.000001,41966
26,0.000002,42001
26,0.000001,42036
26,0.000001,42071
26,0.000001,42106
26,0.000001,42141
26,0.000001,42176
26,0.000002,42211
26,0.000001,42246
26,0.000001,42281
26,0.000001,42316
26,0.000001,42351
26,0.000001,42386
26,0.000001,42421
26,0.000001,42456
26,0.000001,42491
26,0.000002,42526
26,0.000001,42561
26,0.000001,42596
26,0.000001,42631
26,0.000001,42666
26,0.000001,42701
26,0.000001,42736
26,0.000001,42771
26,0.000001,42806
26,0.000001,42841
26,0.000001,42876
26,0.000002,42911
26,0.000001,42946
26,0.000001,42981
26,0.000001,43016
26,0.000002,43051
26,0.000001,43086
26,0.000001,43121
26,0.000001,43156
26,0.000001,43191
26,0.000001,43226
26,0.000002,43261
26,0.000001,43296
26,0.000001,43331
26,0.000001,43366
26,0.000002,43401
26,0.000002,43436
26,0.000001,43471
26,0.000001,43506
26,0.000001,43541
26,0.000001,43576
26,0.000001,43611
26,0.000002,43646
26,0.000002,43681
26,0.000001,43716
26,0.000002,43751
26,0.000001,43786
26,0.000001,43821
26,0.000001,43856
26,0.000002,43891
26,0.000002,43926
26,0.000001,43961
26,0.000001,43996
26,0.000001,44031
26,0.000001,44066
26,0.000001,44101
26,0.000001,44136
27,0.000002,44172
27,0.000001,44208
27,0.000001,44244
27,0.000001,44280
27,0.000002,44316
27,0.000001,44352
27,0.000001,44388
27,0.000001,44424
27,0.000001,44460
27,0.000001,44496
27,0.000001,44532
27,0.000001,44568
27,0.000002,44604
27,0.000001,44640
27,0.000001,44676
27,0.000001,44712
27,0.000001,44748
27,0.000001,44784
27,0.000001,44820
27,0.000002,44856
27,0.000001,44892
27,0.000001,44928
27,0.000001,44964
27,0.000001,45000
27,0.000001,45036
27,0.000002,45072
27,0.000002,45108
27,0.000002,45144
27,0.000002,45180
27,0.000002,45216
27,0.000001,45252
27,0.000001,45288
26,0.000002,45324
26,0.000002,45360
26,0.000001,45396
26,0.000002,45432
26,0.000002,45468
26,0.000001,45504
26,0.000002,45540
26,0.000001,45576
26,0.000002,45612
26,0.000002,45648
26,0.000002,45684
26,0.000002,45720
26,0.000002,45756
26,0.000002,45792
26,0.000001,45828
26,0.000002,45864
26,0.000001,45900
26,0.000001,45936
26,0.000002,45972
26,0.000001,46008
26,0.000001,46044
26,0.000001,46080
26,0.000002,46116
26,0.000001,46152
